Gene_ID,log2FoldChange,pvalue,padj
ENSG00000236922,0.42962687619529216,0.5156285126831031,
ENSG00000237684,-1.0351720638477344,0.3048918223735351,
ENSG00000213492,-0.26428748651739653,0.5731473585331635,
ENSG00000286269,-0.8156836991774128,0.2298095483807515,
ENSG00000229565,-0.5,0.18169011381620936,
ENSG00000164100,-0.6575148781811269,0.2070711273944993,
ENSG00000251463,-0.9512106455033611,0.11536867165759315,
ENSG00000269893,0.29318171119591785,0.41544328040439865,
ENSG00000275994,0.0,,
ENSG00000164099,0.3276427086275575,0.6112789739209996,
ENSG00000230671,-1.140214353664797,0.08238998129378466,
ENSG00000273716,0.4517447573852862,0.6077753441549988,
ENSG00000154608,0.04571564319216215,0.6534076168858942,
ENSG00000260404,0.45312565596590826,0.1173222706130094,
ENSG00000223225,-0.8933893155687962,0.1938468938732391,
ENSG00000248213,0.389881027351656,0.5067689864539979,
ENSG00000251155,-0.608104176764309,0.5994410437325665,
ENSG00000281731,-0.1311228353409719,0.7933993389111147,
ENSG00000145388,0.16229799251955956,0.49265270876712675,
ENSG00000150961,0.28768726704231184,0.2763860554921168,
ENSG00000172403,-0.20934674450455582,0.04619990080727865,
ENSG00000249002,-0.2823207542362416,0.7769678825877442,
ENSG00000172399,-0.25773163398604293,0.4743188412662743,
ENSG00000178636,0.18664277763326464,0.790266967171311,
ENSG00000145390,0.42976447758418246,0.23798033903794416,
ENSG00000164096,-0.09368256949774434,0.7696911377656263,
ENSG00000145384,-0.8338963388098659,0.011015552416472183,
ENSG00000250412,-0.19172535958482673,0.3722908163361858,
ENSG00000201186,-0.6433893155687962,0.3864852348146123,
ENSG00000249244,0.34838222067357183,0.5284441560052173,
ENSG00000283050,-0.04745963452414781,0.8290022507674336,
ENSG00000260091,0.0,,
ENSG00000223208,-1.396240625180289,0.010585809452436007,
ENSG00000245958,0.40888580473517155,0.173495419410487,
ENSG00000250950,0.2513804911012425,0.4961142145190673,
ENSG00000138735,0.4055439285455025,0.18250262794530606,
ENSG00000221245,0.1106609287661815,0.6666609353614786,
ENSG00000286241,1.047253382726991,0.03475159555714171,
ENSG00000250772,-0.25,0.3910022189557705,
ENSG00000250183,0.41666666666666663,0.37347974698665537,
ENSG00000250392,0.3333333333333333,0.4226497308103743,
ENSG00000200553,-0.3758145836939114,0.4870943663668369,
ENSG00000253825,0.2704260414863776,0.62381293521931,
ENSG00000164109,-0.35536588007204184,0.2576267643754187,
ENSG00000250938,-0.6698914831930765,0.0525629640295595,
ENSG00000250219,0.34360690441442276,0.6883626000761466,
ENSG00000225665,0.38778282761641547,0.6114200719701153,
ENSG00000249409,0.16325235157864126,0.7729044108698188,
ENSG00000138738,-0.2793541193175635,0.4306067329884723,
ENSG00000212359,0.5283208335737187,0.42264973081037416,
ENSG00000251609,0.2519208227549201,0.786545937166445,
ENSG00000173376,-0.4060202260519352,0.7385222179418793,
ENSG00000223006,0.4314401720746033,0.5078658501485758,
ENSG00000250344,0.41666666666666663,0.37347974698665537,
ENSG00000271302,-0.5,0.18169011381620936,
ENSG00000050730,-0.6179197916065704,0.37852804829410047,
ENSG00000252183,0.0,,
ENSG00000207148,-1.5540297107199714,0.03163465496490408,
ENSG00000186867,-0.8629370819044044,0.2314710105613457,
ENSG00000213480,-0.6074305053219042,0.4012706069416616,
ENSG00000224062,0.6666666666666666,0.4226497308103743,
ENSG00000164111,0.5755499302433043,0.35694297761374205,
ENSG00000164112,-0.47174660363633425,0.011669616933669255,
ENSG00000226757,0.17518221637385345,0.5502856675929534,
ENSG00000123737,0.1592411279953092,0.6049583369274778,
ENSG00000145386,0.5910025757962201,0.02837499790268293,
ENSG00000138686,-0.3556355581801167,0.08630339229744023,
ENSG00000261501,0.44498750024038536,0.43881824906829114,
ENSG00000138741,-0.7678769323670913,0.017703300753237453,
ENSG00000237868,-0.33733325399585645,0.7182350831412931,
ENSG00000241037,0.3333333333333333,0.4226497308103743,
ENSG00000138688,-0.0837429812163748,0.6664584578831784,
ENSG00000164113,0.43709270815304424,0.5982195701092525,
ENSG00000109471,0.3333333333333333,0.4226497308103743,
ENSG00000138684,0.5028513096114927,0.5897719321562563,
ENSG00000227145,0.43709270815304424,0.3954552846605632,
ENSG00000224786,0.0490667641934488,0.8959560069183764,
ENSG00000181004,-0.49482626937500473,0.02421663314892092,
ENSG00000244083,0.08333333333333331,0.8511627527132343,
ENSG00000138685,1.132548980808247,0.17775839124545656,
ENSG00000240775,0.973308333814104,0.2052559050524156,
ENSG00000273007,0.2213076984953899,0.737989834554813,
ENSG00000170917,-0.30450438509282574,0.34152574822343484,
ENSG00000145375,0.3789062547561377,0.2192991039989532,
ENSG00000250322,0.3333333333333333,0.4226497308103743,
ENSG00000164056,-0.008076905164328352,0.9805645255968074,
ENSG00000249125,-0.11791979160657029,0.8664316033976316,
ENSG00000251526,0.0,,
ENSG00000249464,0.9693695724047156,0.17026893564630474,
ENSG00000226655,-0.25,0.3910022189557705,
ENSG00000228489,0.08333333333333331,0.8511627527132343,
ENSG00000250458,0.0,,
ENSG00000250484,0.5487468750600963,0.27400684498301187,
ENSG00000249837,0.08333333333333331,0.8511627527132343,
ENSG00000248506,-0.3679197916065703,0.5904588074233199,
ENSG00000248565,-0.05901242042213739,0.9419854190417194,
ENSG00000261083,-0.14269063503754587,0.8714013954884615,
ENSG00000151458,-0.4177290287995783,0.06963729492486026,
ENSG00000196159,0.5531652677868006,0.3095742801927465,
ENSG00000201297,-0.9109640474436809,0.25501874746588743,
ENSG00000283550,0.0,,
ENSG00000250149,0.0,,
ENSG00000251436,0.41666666666666663,0.37347974698665537,
ENSG00000249555,-0.25,0.3910022189557705,
ENSG00000251649,0.0,,
ENSG00000251005,-0.396240625180289,0.3910022189557704,
ENSG00000286251,-0.646240625180289,0.197580482295765,
ENSG00000223620,-0.18186261954780303,0.7160458904448023,
ENSG00000199862,-0.646240625180289,0.197580482295765,
ENSG00000250945,-0.7867786311375926,0.6962675109981741,
ENSG00000248491,-0.4166666666666667,0.3734797469866554,
ENSG00000248209,-0.25,0.3910022189557705,
ENSG00000249795,-0.05216119014812182,0.9496200262878339,
ENSG00000164066,-0.05241310262848131,0.8627959428827465,
ENSG00000151475,-0.20125312493990366,0.5477114920597606,
ENSG00000164070,-0.3256986832019315,0.18403083613524104,
ENSG00000282855,-0.032665635518316805,0.9181550664470269,
ENSG00000244021,-0.6370420794953922,0.4560739200940151,
ENSG00000261668,-0.11926376413588047,0.7258731440493776,
ENSG00000142731,0.360408515842511,0.33781529902001434,
ENSG00000251821,0.0,,
ENSG00000164073,0.23541835383864473,0.32246647972584996,
ENSG00000164074,0.021984253011172683,0.8422622978419341,
ENSG00000138709,-0.05065431708831891,0.7253051864873945,
ENSG00000241651,0.4243334365977791,0.5768085183412676,
ENSG00000248394,-1.1480865456541738,0.197422913158369,
ENSG00000164040,-0.25113237566288227,0.5178511338890097,
ENSG00000251432,0.5097854678855924,0.4992424745514764,
ENSG00000273077,-0.3129072918469557,0.5695833315856332,
ENSG00000248187,-0.09749375012019268,0.7227877080390916,
ENSG00000248802,-0.396240625180289,0.3910022189557704,
ENSG00000280711,-0.792481250360578,0.18169011381620936,
ENSG00000077684,-0.05328579719980997,0.7078610550872069,
ENSG00000151466,0.0679531846186805,0.7755061841559878,
ENSG00000275647,0.7783208335737186,0.3290810627715773,
ENSG00000281369,-0.8100559822354628,0.14111700436818536,
ENSG00000151470,-0.1488266332555126,0.6145041865394162,
ENSG00000251345,-0.25,0.3910022189557705,
ENSG00000248958,-0.15250624987980732,0.7344009942926923,
ENSG00000251195,0.0,,
ENSG00000250193,0.08333333333333331,0.8511627527132343,
ENSG00000246876,-0.3129072918469557,0.5695833315856332,
ENSG00000249618,-1.59807935569469,0.018326758703164026,
ENSG00000234125,0.7633656049850046,0.2667812890697902,
ENSG00000251326,0.3333333333333333,0.4226497308103743,
ENSG00000248877,0.08333333333333331,0.8511627527132343,
ENSG00000249018,-0.16666666666666669,0.7227877080390916,
ENSG00000280059,0.2437343753004817,0.6346949291535848,
ENSG00000250503,-0.16666666666666669,0.7227877080390916,
ENSG00000250213,0.0,,
ENSG00000206782,0.0,,
ENSG00000250102,-1.0,0.09172111331157186,
ENSG00000248715,-0.396240625180289,0.3910022189557705,
ENSG00000241392,0.2704260414863776,0.62381293521931,
ENSG00000252014,0.0,,
ENSG00000249416,0.16040104196714844,0.8110516609626099,
ENSG00000251676,-0.23642518878763785,0.7595133341397481,
ENSG00000184139,-0.43718668128215965,0.5099468051975073,
ENSG00000251555,0.2062794500060181,0.702924069908486,
ENSG00000251598,0.7811721431852117,0.3597430129709614,
ENSG00000249463,-0.646240625180289,0.197580482295765,
ENSG00000251051,-0.08333333333333337,0.8511627527132342,
ENSG00000248369,0.3333333333333333,0.4226497308103743,
ENSG00000251398,0.3333333333333333,0.4226497308103743,
ENSG00000249038,-0.25,0.3910022189557705,
ENSG00000251488,0.2704260414863777,0.6238129352193099,
ENSG00000249513,-0.059451274833326906,0.9439426568066636,
ENSG00000250241,-0.17576752401067974,0.6503726696820947,
ENSG00000248735,0.10916742442729976,0.8743117103527567,
ENSG00000138650,-0.16567884113061382,0.10604302952585565,
ENSG00000250191,0.27832083357371873,0.6675211330154365,
ENSG00000251388,0.02832083357371873,0.9652776618010159,
ENSG00000286253,0.5283208335737187,0.42264973081037416,
ENSG00000254535,0.21050573430563224,0.6990841051558794,
ENSG00000251199,0.41666666666666663,0.37347974698665537,
ENSG00000248191,0.30664166714743746,0.6866131041029202,
ENSG00000251291,0.3333333333333333,0.4226497308103743,
ENSG00000249000,0.0,,
ENSG00000249847,0.0,,
ENSG00000251228,-0.25,0.3910022189557705,
ENSG00000241411,0.30664166714743746,0.6373000518774165,
ENSG00000250144,0.07943169486113977,0.8796708649751405,
ENSG00000248434,-0.25,0.3910022189557705,
ENSG00000248456,0.16666666666666663,0.7227877080390918,
ENSG00000283432,0.0,,
ENSG00000250834,0.08333333333333331,0.8511627527132343,
ENSG00000248104,-0.3679197916065703,0.5904588074233199,
ENSG00000250865,-0.3679197916065703,0.5904588074233199,
ENSG00000248330,0.0,,
ENSG00000207322,0.4571059539128739,0.40123176504204655,
ENSG00000251492,0.08333333333333331,0.8511627527132343,
ENSG00000261166,0.02042604148637761,0.9698630600727233,
ENSG00000251567,-0.25,0.3910022189557705,
ENSG00000250665,-0.25,0.3910022189557705,
ENSG00000249311,-0.7601210989287592,0.27018957340489963,
ENSG00000279749,-0.25,0.3910022189557705,
ENSG00000248869,0.08333333333333331,0.8511627527132343,
ENSG00000250341,0.6843770735962689,0.5605786274232166,
ENSG00000250813,-0.646240625180289,0.197580482295765,
ENSG00000251440,0.06917291654647406,0.8578672546446661,
ENSG00000213448,0.6166120574727274,0.4498324957926449,
ENSG00000189184,0.15495513772669423,0.8731592152204743,
ENSG00000251632,0.2090623251170718,0.8178756180076862,
ENSG00000280352,0.0,,
ENSG00000250126,-0.25,0.3910022189557705,
ENSG00000250777,-0.4166666666666667,0.5076848816074249,
ENSG00000250034,0.0,,
ENSG00000248307,-0.3129072918469557,0.5695833315856332,
ENSG00000250033,0.7445079730849251,0.1583444361755165,
ENSG00000151012,0.0939008841426201,0.8112012759935481,
ENSG00000249091,-0.7091479170272448,0.21642011319105328,
ENSG00000248397,0.4060562400225505,0.6618428954263771,
ENSG00000251372,-0.20693418920535045,0.7148532559959665,
ENSG00000249381,-0.5421349979701076,0.24227235911905767,
ENSG00000248305,0.35049194547619367,0.4472705087390198,
ENSG00000248795,0.029939311332404017,0.951976064767133,
ENSG00000250977,0.43578497401920135,0.7077396834341105,
ENSG00000250501,1.0444020731154982,0.29145903325132433,
ENSG00000250195,0.08959895803285156,0.9098967771517107,
ENSG00000250577,-0.5,0.18169011381620936,
ENSG00000151014,0.05289109883088017,0.8032865574143256,
ENSG00000109381,0.3167082154304275,0.210818411230926,
ENSG00000252503,0.827067708633815,0.40781519971533864,
ENSG00000240723,-0.4279757738420331,0.569728580262314,
ENSG00000179967,0.5505608919042739,0.18866390340499944,
ENSG00000276396,0.2704260414863777,0.7328142981010992,
ENSG00000265892,-0.03458645827323703,0.9727863954064857,
ENSG00000207384,-1.25,0.0796049808179063,
ENSG00000252362,0.0,,
ENSG00000206722,0.3333333333333333,0.4226497308103743,
ENSG00000137463,-0.40378916487715966,0.6345693178919646,
ENSG00000109390,-0.18064252270405845,0.44898703267426215,
ENSG00000164134,0.06956558187638429,0.6558007767135178,
ENSG00000200520,0.6949875002403854,0.38084363056345366,
ENSG00000273247,0.21782599692706572,0.5098545014236012,
ENSG00000248863,0.9861247780716531,0.2192124276458042,
ENSG00000239005,0.0,,
ENSG00000172007,0.20920368310123383,0.5312630861775794,
ENSG00000145391,0.17331611596473095,0.480888638555428,
ENSG00000249302,-0.8367476484213587,0.218928105820195,
ENSG00000272717,0.16666666666666663,0.7227877080390918,
ENSG00000261268,0.6560562400225505,0.4618449444420639,
ENSG00000085871,-0.10353563389708631,0.8210128435611137,
ENSG00000201533,0.44335863767296946,0.7136886336451704,
ENSG00000178458,0.1828417627780885,0.6580312568565531,
ENSG00000196782,0.4100207500647324,0.23628308322203362,
ENSG00000252233,0.2704260414863776,0.7479192694746877,
ENSG00000250698,-0.4221229448690629,0.4221835867511135,
ENSG00000153130,-0.18102855494199233,0.2661677514807763,
ENSG00000196951,0.2582782325245865,0.5984754842223399,
ENSG00000249754,0.031172143185211443,0.967094291389947,
ENSG00000241923,-0.01607330370109139,0.9788601961700676,
ENSG00000153132,-0.005861958434793202,0.9780996858748298,
ENSG00000205301,-0.7549304075190955,0.2997280915949791,
ENSG00000280262,0.02042604148637761,0.9698630600727233,
ENSG00000179387,-0.11562629159263871,0.6400320749356173,
ENSG00000109424,0.7987468750600963,0.14046753546859242,
ENSG00000242102,1.4104010419671482,0.13899864934589024,
ENSG00000248621,0.0,,
ENSG00000109436,-0.1908466741319934,0.507989108996642,
ENSG00000249661,0.3262624224383823,0.48447666555852975,
ENSG00000207155,-0.5018539824761272,0.6893635069375742,
ENSG00000248335,0.27832083357371873,0.6675211330154365,
ENSG00000273472,-0.32765331420831223,0.6850246225282485,
ENSG00000222613,0.0,,
ENSG00000170153,-0.6195239020146666,0.062131360681774044,
ENSG00000109445,0.5539847835288603,0.04811767525300451,
ENSG00000248747,0.6666666666666666,0.183503419072274,
ENSG00000248810,0.04474695439757337,0.9558264690096777,
ENSG00000250189,-0.4731726587593863,0.6092087935145696,
ENSG00000272632,0.19498750024038536,0.8045117282442561,
ENSG00000250141,0.3333333333333333,0.4226497308103743,
ENSG00000164136,0.7709218136806428,0.31628983834290386,
ENSG00000109452,-0.18098181809849123,0.408670621980107,
ENSG00000242134,-0.09749375012019268,0.8741554539822725,
ENSG00000250835,1.0,0.0,
ENSG00000251248,-0.2860799506063423,0.7414435841486566,
ENSG00000249806,-1.1364250103380276,0.23313612370406805,
ENSG00000250326,-0.6030571650385745,0.6503615039056172,
ENSG00000251300,-0.0629072918469557,0.9080389177346884,
ENSG00000170185,0.23338211903571437,0.3457509973922828,
ENSG00000250969,-0.3758145836939114,0.4870943663668369,
ENSG00000200049,0.3474937501201927,0.45247879399752156,
ENSG00000109458,0.5603292145249608,0.19937349031857696,
ENSG00000265623,-0.4138153570551738,0.5887077647998133,
ENSG00000228981,-0.18018983887546813,0.396731585140137,
ENSG00000243175,0.07566176236058197,0.9162553925930863,
ENSG00000250540,0.16666666666666663,0.8345038838928066,
ENSG00000245112,0.12584559599037703,0.7308350296927079,
ENSG00000153147,0.0464969808963005,0.8574864784023533,
ENSG00000248924,0.0,,
ENSG00000251600,-0.13164164041242898,0.6954918662176864,
ENSG00000236296,-1.5141604167868592,0.15390184200666707,
ENSG00000183090,-1.2391323430440817,0.18239453973746333,
ENSG00000250345,0.1976737795078578,0.639108346228076,
ENSG00000197465,-0.44722304715643535,0.4939547485661712,
ENSG00000249741,-0.31692249539705664,0.6414474783009106,
ENSG00000250361,-0.16593506040060468,0.4426997524006653,
ENSG00000286055,0.4785488396397133,0.3691324906507021,
ENSG00000170180,-0.1682324656525518,0.723815046425209,
ENSG00000285783,-0.5755241331561651,0.4065813692987093,
ENSG00000285713,0.353759374819711,0.4330730350131821,
ENSG00000261129,-0.13386535609363248,0.8274158654785314,
ENSG00000250504,0.25,0.7544035553400872,
ENSG00000248890,0.8988228509813423,0.1842477165101574,
ENSG00000164161,0.5382838671428463,0.4460307779474833,
ENSG00000273621,0.0,,
ENSG00000164162,-0.31705327699325103,0.2180165834390125,
ENSG00000249193,0.2689421323393182,0.49587258114830857,
ENSG00000250406,-0.06283267432419626,0.9398444606202918,
ENSG00000251452,0.7987468750600963,0.3395229867920511,
ENSG00000222594,-1.1984018153284106,0.19042877377998496,
ENSG00000164163,0.298199635139353,0.10875993810386081,
ENSG00000164164,0.2264358999659546,0.4002241085344234,
ENSG00000238713,0.4478388098518782,0.6973501105304314,
ENSG00000240992,-0.25,0.3910022189557705,
ENSG00000272727,0.361654166907052,0.5483003053816108,
ENSG00000251333,-0.003573005214976277,0.9831794842121273,
ENSG00000278943,0.04566230889087386,0.827056912652295,
ENSG00000248745,0.08333333333333331,0.8511627527132343,
ENSG00000170365,0.31853805390330336,0.336620597627961,
ENSG00000250582,0.36511856513962204,0.47184488135025526,
ENSG00000250902,-0.4166666666666667,0.3734797469866554,
ENSG00000151611,-0.18738318634345497,0.5754999136651472,
ENSG00000249245,0.35367930160922345,0.5175413854533084,
ENSG00000248356,-0.7216791664262813,0.36191113678788384,
ENSG00000237136,0.8066416671474375,0.2643616233114847,
ENSG00000151612,-0.15451208394785532,0.2827452951503388,
ENSG00000279481,0.2835509221789594,0.7118952272682915,
ENSG00000251687,0.00011660420663872628,0.999903548534433,
ENSG00000201314,2.437927063739012,0.2768325155969497,
ENSG00000260303,-0.14624062518028902,0.3910022189557705,
ENSG00000248809,0.039544348838912335,0.9711637456523238,
ENSG00000164167,0.7046768571855413,0.09393593865269631,
ENSG00000279845,0.14821346536000402,0.8397767220978216,
ENSG00000250673,1.0098156148422617,0.35769479407117494,
ENSG00000280250,0.0,,
ENSG00000251010,-0.25,0.3910022189557705,
ENSG00000120519,0.44226159962845024,0.08908397550834239,
ENSG00000278438,-0.25,0.3910022189557705,
ENSG00000207182,0.021469603299703044,0.9810857388953221,
ENSG00000151615,0.38563019853617253,0.4506572434714773,
ENSG00000137473,-0.1179197916065704,0.9061504660967024,
ENSG00000248764,0.3333333333333333,0.4226497308103743,
ENSG00000248346,-0.8679197916065703,0.2370116076114425,
ENSG00000260090,-1.0141604167868592,0.18506273445359475,
ENSG00000279376,0.08012959558106103,0.9403750808129024,
ENSG00000221369,0.27832083357371873,0.6675211330154363,
ENSG00000241281,0.16963105123491218,0.7008944083110036,
ENSG00000249004,-1.1185053971810677,0.17498371656122133,
ENSG00000151617,-0.2645064933814032,0.53803630878375,
ENSG00000280219,-0.46304255992992926,0.40578369238125495,
ENSG00000251254,0.8022968652028395,0.36686684821862,
ENSG00000251688,0.02042604148637761,0.9698630600727233,
ENSG00000251298,0.5,0.4950253460597112,
ENSG00000164168,-0.020352901921525834,0.9537964471384691,
ENSG00000164169,0.05596510167312818,0.8110249659895112,
ENSG00000071205,-0.15394407379319386,0.782114780882643,
ENSG00000252951,0.861654166907052,0.20363932786813255,
ENSG00000264274,0.27832083357371873,0.6675211330154363,
ENSG00000240014,0.6949875002403854,0.38084363056345366,
ENSG00000270387,0.6286658933054041,0.44325335646285574,
ENSG00000151623,-0.20611604542689932,0.2604115340780798,
ENSG00000250354,-0.3439437599774495,0.739830829366529,
ENSG00000251418,1.5239760316291207,0.0379403329742971,
ENSG00000201846,0.0,,
ENSG00000250357,-0.2626168413092096,0.7840244592595427,
ENSG00000225176,-0.8129072918469558,0.19755632526771555,
ENSG00000279016,0.353759374819711,0.6405757349416513,
ENSG00000249317,-0.3129072918469557,0.5695833315856332,
ENSG00000239168,0.0,,
ENSG00000249752,1.1116816499536317,0.23000948525832485,
ENSG00000250252,0.5,0.4950253460597112,
ENSG00000248210,0.9161036611901343,0.18271493747775205,
ENSG00000234828,0.6949875002403854,0.10437286166429104,
ENSG00000250905,-0.25,0.3910022189557705,
ENSG00000251482,1.215413541726763,0.04719074293449278,
ENSG00000202331,0.0,,
ENSG00000207121,0.0,,
ENSG00000250704,-0.25,0.3910022189557705,
ENSG00000170390,-0.053388873135975956,0.7324665739174452,
ENSG00000238721,0.75,0.0576688856224373,
ENSG00000198589,0.11096280928125424,0.5930762548550295,
ENSG00000248521,-0.8854945234814551,0.2824281393162974,
ENSG00000249690,0.7904021524529754,0.1530403925642831,
ENSG00000181541,-0.3588028572955593,0.4505220056647817,
ENSG00000183432,0.31917291654647406,0.4707040309423407,
ENSG00000252451,0.611654166907052,0.32512804390159006,
ENSG00000235606,0.3654745225302878,0.5141714845484211,
ENSG00000145425,0.07362714795708225,0.832337405448791,
ENSG00000201264,0.7424514603031296,0.5216145697780475,
ENSG00000109686,0.7966733101720154,0.12610523236105892,
ENSG00000208797,0.0,,
ENSG00000270681,1.3599226924983165,0.13069170996143764,
ENSG00000249012,0.0,1.0,
ENSG00000189099,0.35027400251677987,0.4541771902120966,
ENSG00000250350,0.7437343753004817,0.33999289865724774,
ENSG00000252544,0.16666666666666663,0.7227877080390918,
ENSG00000270265,-0.3129072918469557,0.5695833315856332,
ENSG00000251611,-0.3129072918469557,0.5695833315856332,
ENSG00000164142,0.057486816499754845,0.9320270203802757,
ENSG00000253019,-0.75,0.0576688856224373,
ENSG00000059691,-0.17035612950204904,0.6266350615872227,
ENSG00000251455,-0.19778498634498032,0.7058821256737983,
ENSG00000249184,0.0,,
ENSG00000249708,0.08333333333333331,0.8511627527132343,
ENSG00000249818,0.27832083357371873,0.6675211330154363,
ENSG00000248991,-0.396240625180289,0.3910022189557704,
ENSG00000286066,-1.0068512302740156,0.3112536736580242,
ENSG00000251249,-0.5838963388098659,0.3334940018192858,
ENSG00000253077,0.0,,
ENSG00000245954,-1.3933893155687962,0.09995852296622222,
ENSG00000250706,-0.8036772825791918,0.27360933492805095,
ENSG00000251377,-0.16666666666666669,0.7227877080390916,
ENSG00000244544,0.956211015505579,0.26097922750527036,
ENSG00000270302,-0.646240625180289,0.197580482295765,
ENSG00000270883,0.16951797627815945,0.7781552404020835,
ENSG00000109670,-0.4974094762554149,0.14683932325322846,
ENSG00000270751,-0.7388491679773157,0.19507232526205842,
ENSG00000264678,0.43709270815304424,0.5982195701092525,
ENSG00000268471,0.15523579999061798,0.6527725782677646,
ENSG00000283792,0.0,,
ENSG00000243417,0.29640406719746526,0.6468882107409859,
ENSG00000240669,0.30664166714743746,0.8096125872019755,
ENSG00000170006,0.0895989580328509,0.8005032202107462,
ENSG00000248571,-0.08389633880986591,0.9003722615405554,
ENSG00000169989,-0.1077524288443028,0.7311393108149337,
ENSG00000164144,0.1608208512926277,0.5124280860448847,
ENSG00000250980,-0.7383475246052176,0.13130698574796532,
ENSG00000231841,-0.5510709147002064,0.2586155656239363,
ENSG00000137460,0.494129108438945,0.43522399893890906,
ENSG00000249022,-0.16666666666666669,0.7227877080390916,
ENSG00000109654,-0.15291761939410975,0.1045383122209043,
ENSG00000252030,0.02042604148637761,0.9698630600727233,
ENSG00000201786,-0.5272562004879999,0.43985661388660363,
ENSG00000213406,0.5293729220501282,0.32388074736098854,
ENSG00000121211,-0.051548101527044476,0.9450167407058105,
ENSG00000243883,-0.792481250360578,0.18169011381620936,
ENSG00000121210,-0.42004355130764637,0.47887731990818533,
ENSG00000250771,1.5988594190776926,0.01255698461498846,
ENSG00000248208,1.1386710067092811,0.12453599323428309,
ENSG00000137462,1.2452356596055854,0.21846167963124868,
ENSG00000145428,0.005520990298013118,0.9744936710123633,
ENSG00000249309,-0.40125179789708465,0.516645719200409,
ENSG00000145423,0.35001013843252693,0.6134897869849404,
ENSG00000280241,0.7656313090219997,0.26510881618700416,
ENSG00000197410,-0.3718647354933937,0.25521122563343407,
ENSG00000278981,0.3333333333333333,0.4226497308103743,
ENSG00000280005,-0.2295739585136224,0.7276527436386645,
ENSG00000249200,-0.25,0.3910022189557705,
ENSG00000250609,-0.20125312493990366,0.7816520316940525,
ENSG00000171566,0.028625652416828018,0.8338944892413652,
ENSG00000200350,0.02042604148637761,0.9804206129854472,
ENSG00000248611,-0.646240625180289,0.197580482295765,
ENSG00000171564,0.2704260414863776,0.62381293521931,
ENSG00000171560,-1.834962500721156,0.005225449372316143,
ENSG00000171557,0.06917291654647395,0.9196638014902039,
ENSG00000121207,0.6200128202869402,0.06936070409828082,
ENSG00000249074,-0.25,0.3910022189557705,
ENSG00000249041,0.27832083357371873,0.6675211330154363,
ENSG00000249692,0.0,,
ENSG00000151962,-0.1179197916065704,0.767495816006661,
ENSG00000222582,-0.646240625180289,0.197580482295765,
ENSG00000252604,1.4153827436376325,0.14160599347008887,
ENSG00000250910,-0.5791758026506577,0.13152160287731657,
ENSG00000250538,0.2641604167868592,0.7559600197034636,
ENSG00000185149,-1.275037109639586,0.14152896037925128,
ENSG00000249924,-0.3129072918469557,0.5695833315856332,
ENSG00000164114,-0.5583875445000572,0.27281190552031453,
ENSG00000250205,0.6978388098518781,0.3194524869888406,
ENSG00000250398,0.0,,
ENSG00000271606,0.0,,
ENSG00000249247,0.0,,
ENSG00000249770,0.3333333333333333,0.4226497308103743,
ENSG00000248748,-1.1128317740673213,0.2987217895561101,
ENSG00000248548,0.21541354172676297,0.8354034846537012,
ENSG00000249127,0.0,,
ENSG00000249698,-0.11506848199507758,0.8832689019211902,
ENSG00000248420,-0.2295739585136224,0.7276527436386644,
ENSG00000249386,-0.6666666666666667,0.18350341907227394,
ENSG00000251223,0.37373548578630866,0.4370046728893219,
ENSG00000248907,-0.3133625799390698,0.6578447091364036,
ENSG00000251407,0.39124916012923494,0.646471349326836,
ENSG00000251244,-0.75,0.21516994256955002,
ENSG00000164116,-0.4680494972049942,0.2282067620789719,
ENSG00000260244,-0.508249320453876,0.16231060730882937,
ENSG00000061918,-0.32367734313086416,0.12230558384561317,
ENSG00000256394,0.31232168627245827,0.6788818876343541,
ENSG00000151790,0.30961141810563975,0.4287685719861424,
ENSG00000256043,0.26479058015456314,0.47338386603553373,
ENSG00000249013,-1.1494443629325617,0.16158943575526694,
ENSG00000251511,0.02832083357371873,0.9652776618010159,
ENSG00000251283,-0.25,0.3910022189557705,
ENSG00000249479,0.0,,
ENSG00000248912,0.6666666666666666,0.183503419072274,
ENSG00000145431,0.2241070744595257,0.15762117941635678,
ENSG00000248629,0.611654166907052,0.3251280439015901,
ENSG00000280284,0.577067708633815,0.3385532847198705,
ENSG00000278880,-0.6666666666666667,0.2616517662995254,
ENSG00000250622,-0.5600559822354628,0.38938408055498186,
ENSG00000252350,-0.2295739585136224,0.6457127241696055,
ENSG00000252524,0.0,,
ENSG00000109738,-0.2198551190739586,0.26552010749511745,
ENSG00000199859,-0.396240625180289,0.3910022189557704,
ENSG00000120251,-0.21550770581728962,0.2593636273859496,
ENSG00000249819,-0.25,0.3910022189557705,
ENSG00000286133,0.2393895733558835,0.7110328016696429,
ENSG00000234111,-0.5600559822354628,0.5358913582700426,
ENSG00000249275,0.5239760316291208,0.5751625238650394,
ENSG00000200521,-1.0755933724454971,0.05829186245585897,
ENSG00000249627,0.08333333333333331,0.8511627527132343,
ENSG00000279703,-1.2091479170272448,0.12455339269657945,
ENSG00000279994,0.0,,
ENSG00000250475,0.0,,
ENSG00000279139,0.08333333333333331,0.8511627527132343,
ENSG00000280140,0.08333333333333331,0.8511627527132343,
ENSG00000164125,-0.19500329443886777,0.6507025803591994,
ENSG00000248429,-0.6663211970675444,0.22313793838112245,
ENSG00000251073,-0.19200051557417486,0.7793816746161408,
ENSG00000250604,0.0,,
